,first_course_eur,last_course_eur
2017-07-22,5.08,5.08
2017-07-23,5.08,5.08
2017-07-24,5.13,5.13
2017-07-25,5.15,5.15
2017-07-26,5.24,5.24
2017-07-27,5.13,5.13
2017-07-28,5.17,5.17
2017-07-29,5.17,5.17
2017-07-30,5.17,5.17
2017-07-31,5.22,5.22
2017-08-01,5.29,5.29
2017-08-02,5.42,5.42
2017-08-03,5.43,5.42
2017-08-04,5.34,5.34
2017-08-05,5.34,5.34
2017-08-06,5.34,5.34
2017-08-07,5.26,5.26
2017-08-08,5.26,5.26
2017-08-09,5.36,5.36
2017-08-10,5.36,5.36
2017-08-11,5.38,5.38
2017-08-12,5.38,5.38
2017-08-13,5.38,5.38
2017-08-14,5.51,5.51
2017-08-15,5.52,5.52
2017-08-16,5.79,5.79
2017-08-17,5.8,5.8
2017-08-18,5.81,5.81
2017-08-19,5.81,5.81
2017-08-20,5.81,5.81
2017-08-21,5.81,5.74
2017-08-22,5.77,5.77
2017-08-23,5.94,5.94
2017-08-24,5.94,5.94
2017-08-25,6.08,6.08
2017-08-26,6.08,6.08
2017-08-27,6.08,6.08
2017-08-28,6.12,6.09
2017-08-29,6.03,6.03
2017-08-30,6.02,6.02
2017-08-31,5.93,5.93
2017-09-01,5.82,5.82
2017-09-02,5.82,5.82
2017-09-03,5.82,5.82
2017-09-04,5.91,5.91
2017-09-05,6.49,6.49
2017-09-06,6.38,6.69
2017-09-07,6.89,6.89
2017-09-08,7.06,7.06
2017-09-09,7.06,7.06
2017-09-10,7.06,7.06
2017-09-11,6.87,6.87
2017-09-12,6.86,6.86
2017-09-13,7.07,7.09
2017-09-14,7.09,7.09
2017-09-15,6.98,6.94
2017-09-16,6.98,6.94
2017-09-17,6.98,6.94
2017-09-18,6.72,6.72
2017-09-19,6.82,7.02
2017-09-20,6.9,6.9
2017-09-21,6.77,6.55
2017-09-22,6.55,6.64
2017-09-23,6.55,6.64
2017-09-24,6.55,6.64
2017-09-25,7.27,7.27
2017-09-26,6.97,6.97
2017-09-27,6.92,6.92
2017-09-28,6.96,6.96
2017-09-29,7.06,7.06
2017-09-30,7.06,7.06
2017-10-01,7.06,7.06
2017-10-02,6.93,6.93
2017-10-03,6.99,6.99
2017-10-04,6.89,6.89
2017-10-05,6.88,6.88
2017-10-06,6.99,6.99
2017-10-07,6.99,6.99
2017-10-08,6.99,6.99
2017-10-09,6.95,6.95
2017-10-10,7.39,7.39
2017-10-11,7.38,7.38
2017-10-12,7.41,7.41
2017-10-13,7.32,7.32
2017-10-14,7.32,7.32
2017-10-15,7.32,7.32
2017-10-16,7.36,7.36
2017-10-17,7.47,7.42
2017-10-18,7.65,7.81
2017-10-19,7.65,7.65
2017-10-20,7.57,7.57
2017-10-21,7.57,7.57
2017-10-22,7.57,7.57
2017-10-23,7.44,7.44
2017-10-24,7.47,7.47
2017-10-25,7.4,7.4
2017-10-26,7.2,7.2
2017-10-27,7.23,7.17
2017-10-28,7.23,7.17
2017-10-29,7.23,7.17
2017-10-30,7.25,7.14
2017-10-31,7.37,7.37
2017-11-01,7.51,7.51
2017-11-02,7.66,7.66
2017-11-03,7.88,7.88
2017-11-04,7.88,7.88
2017-11-05,7.88,7.88
2017-11-06,7.92,7.92
2017-11-07,7.75,7.75
2017-11-08,7.72,7.72
2017-11-09,7.55,7.55
2017-11-10,7.4,7.4
2017-11-11,7.4,7.4
2017-11-12,7.4,7.4
2017-11-13,7.35,7.35
2017-11-14,7.39,7.39
2017-11-15,7.69,7.69
2017-11-16,7.5,7.5
2017-11-17,7.48,7.48
2017-11-18,7.48,7.48
2017-11-19,7.48,7.48
2017-11-20,7.35,7.44
2017-11-21,7.39,7.39
2017-11-22,7.37,7.37
2017-11-23,7.66,7.66
2017-11-24,7.7,7.77
2017-11-25,7.7,7.77
2017-11-26,7.7,7.77
2017-11-27,7.72,7.7
2017-11-28,7.71,7.59
2017-11-29,7.57,7.7
2017-11-30,7.68,7.53
2017-12-01,7.55,7.68
2017-12-02,7.55,7.68
2017-12-03,7.55,7.68
2017-12-04,7.71,7.55
2017-12-05,7.55,7.43
2017-12-06,7.43,7.27
2017-12-07,7.26,7.35
2017-12-08,7.34,7.14
2017-12-09,7.34,7.14
2017-12-10,7.34,7.14
2017-12-11,7.12,7.2
2017-12-12,7.24,7.14
2017-12-13,7.13,7.07
2017-12-14,7.13,7.09
2017-12-15,7.09,7.18
2017-12-16,7.09,7.18
2017-12-17,7.09,7.18
2017-12-18,7.2,7.39
2017-12-19,7.5,7.5
2017-12-20,7.77,7.77
2017-12-21,7.98,7.98
2017-12-22,8.15,8.15
2017-12-23,8.15,8.15
2017-12-24,8.15,8.15
2017-12-25,8.15,8.15
2017-12-26,8.15,8.15
2017-12-27,8.13,8.13
2017-12-28,8.17,8.17
2017-12-29,8.14,8.14
2017-12-30,8.14,8.14
2017-12-31,8.14,8.14
2018-01-01,8.14,8.14
2018-01-02,7.78,7.78
2018-01-03,7.8,7.8
2018-01-04,7.74,7.74
2018-01-05,7.75,7.75
2018-01-06,7.75,7.75
2018-01-07,7.75,7.75
2018-01-08,7.62,7.62
2018-01-09,7.75,7.75
2018-01-10,7.86,7.86
2018-01-11,7.79,7.79
2018-01-12,7.83,7.83
2018-01-13,7.83,7.83
2018-01-14,7.83,7.83
2018-01-15,7.77,7.77
2018-01-16,7.92,8.02
2018-01-17,8.15,8.15
2018-01-18,8.46,8.46
2018-01-19,8.7,8.73
2018-01-20,8.7,8.73
2018-01-21,8.7,8.73
2018-01-22,8.72,8.72
2018-01-23,8.98,8.98
2018-01-24,9.42,9.42
2018-01-25,9.35,9.21
2018-01-26,9.06,9.06
2018-01-27,9.06,9.06
2018-01-28,9.06,9.06
2018-01-29,9.08,8.97
2018-01-30,8.86,8.86
2018-01-31,9.25,9.25
2018-02-01,9.24,9.24
2018-02-02,8.93,8.93
2018-02-03,8.93,8.93
2018-02-04,8.93,8.93
2018-02-05,9.05,9.05
2018-02-06,8.78,8.78
2018-02-07,8.97,8.97
2018-02-08,9.1,9.1
2018-02-09,9.21,9.21
2018-02-10,9.21,9.21
2018-02-11,9.21,9.21
2018-02-12,9.46,9.46
2018-02-13,9.87,9.87
2018-02-14,9.58,9.58
2018-02-15,9.52,9.52
2018-02-16,9.5,9.5
2018-02-17,9.5,9.5
2018-02-18,9.5,9.5
2018-02-19,9.86,9.86
2018-02-20,9.7,9.7
2018-02-21,9.54,9.54
2018-02-22,9.7,9.7
2018-02-23,9.79,9.79
2018-02-24,9.79,9.79
2018-02-25,9.79,9.79
2018-02-26,9.59,9.61
2018-02-27,9.56,10.13
2018-02-28,10.13,10.08
2018-03-01,10.08,9.97
2018-03-02,9.95,10.12
2018-03-03,9.95,10.12
2018-03-04,9.95,10.12
2018-03-05,10.02,10.34
2018-03-06,10.27,10.45
2018-03-07,10.38,10.62
2018-03-08,10.7,11.1
2018-03-09,11.16,11.1
2018-03-10,11.16,11.1
2018-03-11,11.16,11.1
2018-03-12,11.33,11.06
2018-03-13,10.95,11.38
2018-03-14,11.24,11.16
2018-03-15,11.17,11.16
2018-03-16,11.14,11.15
2018-03-17,11.14,11.15
2018-03-18,11.14,11.15
2018-03-19,10.99,11.04
2018-03-20,11.52,11.52
2018-03-21,12.62,12.62
2018-03-22,12.31,12.31
2018-03-23,12.58,12.58
2018-03-24,12.58,12.58
2018-03-25,12.58,12.58
2018-03-26,12.96,12.96
2018-03-27,13.65,13.65
2018-03-28,12.96,12.96
2018-03-29,13.26,13.26
2018-03-30,13.26,13.26
2018-03-31,13.26,13.26
2018-04-01,13.26,13.26
2018-04-02,13.26,13.26
2018-04-03,13.27,13.27
2018-04-04,13.02,13.02
2018-04-05,12.61,12.61
2018-04-06,12.96,12.96
2018-04-07,12.96,12.96
2018-04-08,12.96,12.96
2018-04-09,13.3,13.3
2018-04-10,13.34,13.34
2018-04-11,13.39,13.39
2018-04-12,13.55,13.55
2018-04-13,13.9,13.9
2018-04-14,13.9,13.9
2018-04-15,13.9,13.9
2018-04-16,14.11,13.95
2018-04-17,13.7,13.7
2018-04-18,13.85,13.85
2018-04-19,13.42,13.42
2018-04-20,12.77,13.01
2018-04-21,12.77,13.01
2018-04-22,12.77,13.01
2018-04-23,12.95,12.85
2018-04-24,12.96,13.18
2018-04-25,13.0,13.21
2018-04-26,13.44,13.44
2018-04-27,13.51,13.51
2018-04-28,13.51,13.51
2018-04-29,13.51,13.51
2018-04-30,13.54,13.54
2018-05-01,13.34,13.34
2018-05-02,13.02,13.02
2018-05-03,12.88,12.92
2018-05-04,12.98,12.98
2018-05-05,12.98,12.98
2018-05-06,12.98,12.98
2018-05-07,13.58,13.58
2018-05-08,13.56,13.56
2018-05-09,14.03,13.96
2018-05-10,14.57,14.57
2018-05-11,14.7,14.6
2018-05-12,14.7,14.6
2018-05-13,14.7,14.6
2018-05-14,14.6,14.6
2018-05-15,14.64,14.29
2018-05-16,14.93,15.15
2018-05-17,15.05,15.27
2018-05-18,15.22,15.22
2018-05-19,15.22,15.22
2018-05-20,15.22,15.22
2018-05-21,15.35,15.53
2018-05-22,15.64,15.92
2018-05-23,15.73,15.98
2018-05-24,16.21,16.26
2018-05-25,16.15,15.97
2018-05-26,16.15,15.97
2018-05-27,16.15,15.97
2018-05-28,16.28,16.28
2018-05-29,16.49,16.27
2018-05-30,16.09,15.81
2018-05-31,15.65,14.88
2018-06-01,14.94,15.26
2018-06-02,14.94,15.26
2018-06-03,14.94,15.26
2018-06-04,15.39,16.1
2018-06-05,16.46,15.74
2018-06-06,16.05,15.9
2018-06-07,16.17,15.97
2018-06-08,15.79,15.79
2018-06-09,15.79,15.79
2018-06-10,15.79,15.79
2018-06-11,15.64,15.46
2018-06-12,15.54,15.12
2018-06-13,15.2,15.28
2018-06-14,15.35,14.88
2018-06-15,14.99,14.5
2018-06-16,14.99,14.5
2018-06-17,14.99,14.5
2018-06-18,14.39,14.57
2018-06-19,14.21,14.21
2018-06-20,14.34,14.47
2018-06-21,14.78,14.78
2018-06-22,15.09,15.09
2018-06-23,15.09,15.09
2018-06-24,15.09,15.09
2018-06-25,14.99,14.99
2018-06-26,14.99,14.99
2018-06-27,15.21,15.21
2018-06-28,14.96,14.96
2018-06-29,14.95,14.95
2018-06-30,14.95,14.95
2018-07-01,14.95,14.95
2018-07-02,15.03,15.03
2018-07-03,15.06,15.06
2018-07-04,15.48,15.48
2018-07-05,15.45,15.64
2018-07-06,15.66,15.66
2018-07-07,15.66,15.66
2018-07-08,15.66,15.66
2018-07-09,15.96,15.96
2018-07-10,16.01,16.01
2018-07-11,16.28,16.28
2018-07-12,16.05,16.05
2018-07-13,16.02,16.02
2018-07-14,16.02,16.02
2018-07-15,16.02,16.02
2018-07-16,15.89,15.89
2018-07-17,16.04,16.04
2018-07-18,16.37,16.37
2018-07-19,16.82,16.82
2018-07-20,17.03,17.03
2018-07-21,17.03,17.03
2018-07-22,17.03,17.03
2018-07-23,17.35,17.35
2018-07-24,17.06,17.06
2018-07-25,17.3,17.3
2018-07-26,17.25,17.25
2018-07-27,17.08,17.08
2018-07-28,17.08,17.08
2018-07-29,17.08,17.08
2018-07-30,17.0,17.0
2018-07-31,17.36,17.36
2018-08-01,17.74,17.74
2018-08-02,17.59,17.59
2018-08-03,17.63,17.63
2018-08-04,17.63,17.63
2018-08-05,17.63,17.63
2018-08-06,17.53,17.53
2018-08-07,17.47,17.47
2018-08-08,17.36,17.36
2018-08-09,17.56,17.56
2018-08-10,17.85,17.85
2018-08-11,17.85,17.85
2018-08-12,17.85,17.85
2018-08-13,17.95,18.02
2018-08-14,18.12,18.12
2018-08-15,18.05,18.05
2018-08-16,18.03,17.95
2018-08-17,18.13,18.1
2018-08-18,18.13,18.1
2018-08-19,18.13,18.1
2018-08-20,18.45,18.45
2018-08-21,18.45,18.45
2018-08-22,18.45,18.45
2018-08-23,18.45,18.45
2018-08-24,18.45,18.45
2018-08-25,18.45,18.45
2018-08-26,18.45,18.45
2018-08-27,21.28,21.28
2018-08-28,21.37,20.65
2018-08-29,20.96,21.02
2018-08-30,21.04,21.13
2018-08-31,21.15,21.06
2018-09-01,21.15,21.06
2018-09-02,21.15,21.06
2018-09-03,20.5,20.12
2018-09-04,20.6,20.14
2018-09-05,20.06,20.34
2018-09-06,21.1,21.44
2018-09-07,22.44,23.19
2018-09-08,22.44,23.19
2018-09-09,22.44,23.19
2018-09-10,25.0,25.19
2018-09-11,24.13,24.13
2018-09-12,23.48,22.92
2018-09-13,22.34,18.87
2018-09-14,18.55,19.94
2018-09-15,18.55,19.94
2018-09-16,18.55,19.94
2018-09-17,20.82,20.9
2018-09-18,20.19,20.19
2018-09-19,19.85,21.43
2018-09-20,21.98,21.98
2018-09-21,22.08,22.08
2018-09-22,22.08,22.08
2018-09-23,22.08,22.08
2018-09-24,22.79,22.37
2018-09-25,21.19,21.19
2018-09-26,20.18,20.18
2018-09-27,20.77,20.77
2018-09-28,21.16,21.16
2018-09-29,21.16,21.16
2018-09-30,21.16,21.16
2018-10-01,21.32,21.32
2018-10-02,21.45,20.95
2018-10-03,21.14,21.14
2018-10-04,21.5,21.3
2018-10-05,22.11,22.11
2018-10-06,22.11,22.11
2018-10-07,22.11,22.11
2018-10-08,22.27,21.89
2018-10-09,21.56,20.75
2018-10-10,19.43,19.43
2018-10-11,19.85,19.85
2018-10-12,20.35,20.35
2018-10-13,20.35,20.35
2018-10-14,20.35,20.35
2018-10-15,18.57,18.57
2018-10-16,19.28,19.28
2018-10-17,19.32,19.26
2018-10-18,19.73,19.73
2018-10-19,19.7,19.7
2018-10-20,19.7,19.7
2018-10-21,19.7,19.7
2018-10-22,19.09,19.0
2018-10-23,19.23,19.23
2018-10-24,19.61,19.61
2018-10-25,18.83,19.08
2018-10-26,18.95,18.28
2018-10-27,18.95,18.28
2018-10-28,18.95,18.28
2018-10-29,16.68,16.68
